binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,corr_feature_class,outliers 1,multicollinearity 1,pd qcut3,pd qcut1,target,informative_2,correlated w target 1,correlated w target 2,informative_1,uniform corr 1,random choice 2,multicollinearity 4,outliers 2,multicollinearity 3,multicollinearity 2,random label num 12,uniform corr 2,random choice 7,class,scaling_combined,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2
0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.016,0.001,-8.382784263630302,-5.275177846048345,0.3051823302662389,0.606,0,-2.0519110588128235,-0.8234067531806701,-7.8871237157867045,0.1404257002541398,1.7287715568502398,0.20478201722628758,0,0.7441755577459819,1.2572201136595351,0.9097881469141791,-0.5852096351894253,0.091,0.10054974501008396,0.194,0.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.171,0.001,4.231564387798602,-5.275177846048345,2.20392706662321,0.606,0,-0.8773567700397239,-0.6424123882202128,1.3188888346442764,1.2619682736854685,-0.9345811293316918,0.34840196738539153,0,-0.6937857507580925,6.415251864466604,-2.5794444396594747,3.1266759568717304,0.079,0.0006660815393358741,0.134,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.013,0.001,7.440927532179153,-5.275177846048345,-0.02473296399637714,0.606,0,-2.4310551255406807,-1.3338201851664797,1.231985103432134,-3.534273339184545,-0.6874550295611617,0.1878252876590013,1,0.2977896852543752,6.134736186388171,0.65327506841416,0.49461818389346557,0.077,0.6287766975825576,0.194,1.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.52,0.003,0.102,0.001,0.001,0.56,0.001,0.01,0.001,-8.382784263630302,-5.275177846048345,0.4491301014994796,0.606,0,-1.80082411217753,-0.5836238223252757,-7.8871237157867045,-3.4360796084049445,2.6169036158776837,0.33775289698708916,0,0.7012460947519485,3.517143976631877,-2.5794444396594747,1.077497346599385,0.077,0.6297080086873459,0.118,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.56,0.001,0.014,0.001,-8.382784263630302,-0.44503990078985217,-0.06411132461529714,0.606,0,-2.459719551253124,-1.4226197276104604,-1.1800354209975268,-0.2837206376602066,-1.2340496420189209,0.002406675040499639,1,0.18583159250302525,-5.375314849627513,-2.5794444396594747,0.2227882309652515,0.079,0.3608040211156959,0.118,0.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.52,0.002,0.001,0.001,0.001,0.001,0.001,0.011,0.001,-8.382784263630302,0.024611302013400758,-0.9222052549835988,0.046,0,-2.8359943820989746,-1.2916190122434221,0.05840250300428207,-6.979624439504945,0.9888942527076575,0.1848005473324661,0,-0.047363937014447084,4.35907316873136,-2.5794444396594747,-1.8300383230368928,0.07,0.2898697633543443,0.134,0.0,34050.72523144527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.52,0.004,0.001,0.001,0.302,0.001,0.001,0.019,0.001,6.728131710879057,-5.275177846048345,0.24431404919968963,0.606,0,-3.463100851800121,-1.6112729307693643,-7.8871237157867045,-2.359301402070748,0.7944730413196981,0.002406675040499639,0,0.38293659485810616,3.6096892405746064,0.19007761979701454,0.258070676958072,0.08,0.05642541591405173,0.134,1.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.52,0.001,0.001,0.001,0.001,0.56,0.103,0.171,0.148,-8.382784263630302,0.3362919704413499,-3.353169868337258,0.606,0,3.085453993852708,1.547818853690373,-7.8871237157867045,5.368279937276794,1.5281307620150852,0.7326194854279523,0,1.9832683134501272,-5.375314849627513,-2.5794444396594747,0.3731258665352203,0.092,0.0006660815393358741,0.142,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.003,0.002,0.001,0.001,0.001,0.56,0.001,0.017,0.001,-8.382784263630302,4.179454039841833,-0.21197915294623287,0.095,1,0.3016622924452146,0.03654153022841422,-3.7151553179776906,3.4336756226334533,-0.0039023747910411632,0.5352980605705369,0,-2.669447751305137,1.5437438648832242,-2.5794444396594747,-1.4461088003404245,0.091,0.8353905901640042,0.14,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.52,0.002,0.001,0.001,0.001,0.56,0.001,0.013,0.001,7.850886820775569,-5.275177846048345,1.4014484909029785,0.606,0,5.117535011519678,2.164633600240614,-7.8871237157867045,3.244480668025019,-0.8786791686740647,0.9894273052966788,0,-1.0780849164623463,-5.375314849627513,-1.2272324918622464,1.021122337034772,0.07,0.903625895563769,0.194,1.0,59766.22169831658,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.005,0.004,0.001,0.001,0.001,0.001,0.001,0.01,0.148,-8.382784263630302,0.22820015795403095,1.3865407457563477,0.095,0,-0.0008297979718316917,-0.14632968510417,-7.8871237157867045,-3.07777798696563,-0.3055700284624254,0.13777215014875432,0,-2.669447751305137,-5.375314849627513,0.26420457603254266,1.231520504931898,0.092,0.0006660815393358741,0.194,1.0,38166.382545389424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.52,0.001,0.002,0.051,0.001,0.56,0.001,0.014,0.001,-8.382784263630302,-0.1988756158753743,-3.353169868337258,0.606,0,-0.08037136624690688,-0.25171859621292303,-7.8871237157867045,0.9641483824323761,-0.8002129159765416,0.5539639825881504,0,-2.669447751305137,4.20752935694504,-0.8132718344767578,0.1139663724904953,0.07,0.8205507246341743,0.134,0.0,57494.25058986,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.007,0.001,0.001,0.001,0.001,0.001,0.015,0.001,-2.7477230610904515,1.2819749040139796,-0.5286137710767798,0.606,1,0.3776294543436757,-0.03100730842597943,1.8200780806891768,1.0243970061825527,-0.7505911520186774,0.002406675040499639,0,-0.3697864666748456,0.06865176732926548,-2.5794444396594747,-0.2584748115865106,0.08,0.46386995853485247,0.134,0.0,73430.5447895261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.017,0.001,8.872847505916686,-5.275177846048345,-0.13302205064496306,0.606,0,-0.5724414786071192,-0.2810489524479556,-5.322290624396377,-2.101357433110608,0.6525723778990105,0.002406675040499639,0,-1.3790297557775908,4.689238898288453,-2.5794444396594747,-0.6204864203505092,0.079,0.3537194833817402,0.118,1.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.003,0.001,0.001,0.302,0.56,0.001,0.018,0.001,-8.382784263630302,-0.3370462057417126,-3.353169868337258,0.606,0,-1.0261143964141768,-0.6986130172434446,-7.8871237157867045,-1.6898193799864378,-0.8384585300999574,0.28566334574172497,1,-2.669447751305137,0.9272228292883655,-2.5794444396594747,0.6678895347540913,0.078,0.6138213648305625,0.134,0.0,21851.97340965,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.007,0.102,0.001,0.001,0.001,0.001,0.015,0.001,-8.382784263630302,-5.275177846048345,0.2614612387499414,0.053,0,-5.61648207426748,-2.968690366187692,-7.8871237157867045,-4.713205959563342,-1.7559732458630797,0.027270947938349884,0,-0.6626641216927452,3.5085287041052546,-0.4176727806665881,0.01052209203131422,0.093,0.0006660815393358741,0.118,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.52,0.007,0.001,0.001,0.001,0.56,0.103,0.171,0.148,-8.382784263630302,0.9667997099662279,-3.353169868337258,0.606,0,-2.0522036174431877,-0.9396906335472068,2.6257804595484897,0.9780530950409141,0.8869521904343975,0.8434472081981703,0,0.29441943723358827,1.3545652648080162,0.07113829872514334,0.9773956927409012,0.092,0.8714740499946481,0.194,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.52,0.004,0.001,0.051,0.302,0.56,0.103,0.171,0.148,4.147509293048409,-0.9007920032877916,-2.0280073915532086,0.606,0,-0.5610348441837318,-0.33829148167801093,0.5635882087524224,3.8536227123518487,0.19908168887326094,0.002406675040499639,1,-2.669447751305137,-5.375314849627513,0.32618756783512615,-2.3032389294344915,0.077,0.14557471350113543,0.194,1.0,47754.201755840615,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.52,0.001,0.102,0.001,0.001,0.001,0.001,0.013,0.001,-8.382784263630302,-0.556215393780058,0.3844410086272114,0.606,0,-2.2919222457864326,-1.3175631030344777,-1.7888134386552441,-3.198490897279225,-1.0405088385936176,0.041038974041725684,0,1.0662744165507207,-5.375314849627513,-2.5794444396594747,0.37295234792850274,0.091,0.16046905566919256,0.134,0.0,50866.3112230535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.004,0.001,0.001,0.001,0.56,0.001,0.015,0.001,0.44893481717725736,-5.275177846048345,-1.3261610497262704,0.098,0,4.590607140866034,1.600586836298887,7.428174548821469,2.8603521829451926,-3.183471557006158,0.8929993403267937,0,0.1494953026828109,-5.375314849627513,-0.37679932700734614,-1.7547405562266007,0.093,0.9823003246013079,0.134,1.0,56431.282125736216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.008,0.001,0.001,0.302,0.001,0.001,0.01,0.001,3.0153639645930363,-5.275177846048345,0.21593030535419488,0.606,0,-2.727830839278072,-1.1610356099015724,-7.8871237157867045,-2.1434355563115197,1.5692747980801651,0.10737067099656633,0,-1.7844809654028075,2.263728332580789,-1.6185284918902492,0.4202270627751886,0.079,0.3518384074912584,0.194,0.0,28114.854378342217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.52,0.002,0.001,0.001,0.001,0.56,0.001,0.018,0.001,-8.382784263630302,-5.275177846048345,-1.932318502413074,0.046,0,-2.873889770412836,-1.2937932119284823,-7.8871237157867045,-8.828360424519191,1.101389535358578,0.17232175078195744,0,-1.9118607137294388,1.1129294408340324,-1.1361281202103763,-1.4878751566517283,0.078,0.16354966719766423,0.138,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.001,0.001,0.051,0.001,0.001,0.001,0.009,0.001,4.912695919143305,-5.275177846048345,-3.353169868337258,0.095,1,0.8523970934054144,0.12363979604400421,-7.8871237157867045,-8.828360424519191,-1.2365392752077555,0.5953900815753099,0,-0.7306814644794677,-5.375314849627513,-2.5794444396594747,-0.9484119269835114,0.072,0.327437258276825,0.142,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.001,0.102,0.001,0.302,0.56,0.001,0.013,0.001,-8.382784263630302,-5.275177846048345,0.41651159739100413,0.606,0,1.065350141491223,0.2926030731647018,-7.8871237157867045,5.624695176639303,-0.7326374872488117,0.002406675040499639,0,-0.7626422049627763,4.328027261093139,-0.5234397736488794,-0.5046867487389038,0.093,0.5707425099305299,0.194,0.0,63658.70355905321,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.002,0.102,0.001,0.001,0.001,0.001,0.015,0.001,-8.382784263630302,2.114314118857793,-3.353169868337258,0.102,0,-1.7702831695292847,-0.7194211996982298,-2.2684295797008334,-2.0148211036740005,1.5292998669533933,0.37498560372431167,0,-2.669447751305137,-5.375314849627513,0.4318044086883634,-2.205526412022185,0.077,0.1362535271764581,0.14,0.0,57501.43647951923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.302,0.56,0.001,0.015,0.001,-8.382784263630302,-5.275177846048345,0.4130299972514206,0.102,0,-1.309370893044004,-0.8429262858104498,-7.8871237157867045,4.17375881406663,-0.9257646723946684,0.5069072438931727,0,0.6535696963163694,2.6020082008644674,0.2252108691792054,1.46119127355284,0.092,0.0553795608323943,0.142,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.001,0.001,0.001,0.001,0.56,0.001,0.01,0.001,-1.1228521064022425,-5.275177846048345,1.9899158770921415,0.053,0,-4.51099611900489,-2.4176943924105703,-1.7102188348275087,-1.8531899363790054,-1.5038497208180903,0.023325029522718973,0,-2.669447751305137,4.30400066951699,-1.3164169159398391,1.2112581974512118,0.093,0.15823259178883925,0.194,0.0,43837.261327379005,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.002,0.001,0.001,0.302,0.001,0.001,0.016,0.001,-8.382784263630302,-0.9739386731055224,-0.740895850775248,0.053,0,-3.928527737744961,-1.6562227372241345,-7.8871237157867045,-0.6811382937535551,2.043879079734852,0.1873823303196137,1,1.3253665843705518,-5.375314849627513,1.0913094228210645,-0.7306287864299529,0.095,0.13519889698424964,0.134,0.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.004,0.001,0.001,0.302,0.56,0.001,0.014,0.001,-8.382784263630302,1.1876088310494446,0.5776376296261654,0.606,0,3.214699184175289,1.6143904868931434,-1.2172921974059423,0.07234334902709083,1.5732138784743936,0.9316362295576565,0,-2.669447751305137,1.8688885471353378,-2.5794444396594747,1.7608385213474083,0.07,0.6952211219495897,0.14,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.52,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,-8.382784263630302,-5.275177846048345,2.493633818434854,0.606,1,1.2918176066644143,0.5731201994134124,-0.41063349341187805,3.793687448525991,0.5340528463535862,0.4689058490574172,0,-2.669447751305137,-5.375314849627513,-2.5794444396594747,1.8714009625865562,0.086,0.4157274434164543,0.194,1.0,60943.99275417006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.52,0.003,0.001,0.051,0.001,0.56,0.001,0.017,0.001,-8.382784263630302,0.4655306919919626,0.4909054072436429,0.102,0,-1.1199855992295522,-0.5746818568277252,-7.8871237157867045,-8.828360424519191,0.37747616739616263,0.7676824450993192,1,1.697470131115228,-5.375314849627513,1.5330736303100192,1.4304487437200402,0.087,0.2944826811483406,0.14,1.0,46088.56381288597,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.003,0.001,0.001,0.302,0.56,0.001,0.014,0.001,-8.382784263630302,0.6703562891187801,1.1989252332947422,0.046,0,-3.152771829286761,-1.2288934608056508,0.11973804692276668,-3.9495434482150027,2.5156255690613945,0.11896642633050458,0,-2.669447751305137,-5.375314849627513,0.39141336422124345,0.9850120796635503,0.093,0.3988642264211113,0.134,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.003,0.001,0.001,0.302,0.56,0.001,0.171,0.001,5.46880373811858,-5.275177846048345,-1.2081863066426615,0.606,1,2.773935161414115,1.0524405390063447,3.328216844102887,-0.1808374251881899,-1.007994980017128,0.5762498821394696,0,-1.5663536753121157,1.8161958814730486,-1.2710785346886908,-1.9030023396107918,0.07,0.6342592404235164,0.194,1.0,55141.61876555861,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.52,0.002,0.001,0.001,0.001,0.001,0.001,0.019,0.001,2.517748061477933,-0.855894688062666,0.26990437507557885,0.606,0,-3.939188563371206,-2.142140425136745,0.5247018211572818,-3.8945603832909894,-1.441904594052713,0.2557925427740265,1,1.0013751867010956,-5.375314849627513,1.2211704625181854,-0.5661969665244265,0.079,0.18087459701956587,0.134,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.52,0.012,0.001,0.001,0.001,0.001,0.001,0.011,0.001,-2.082609214775238,0.9100144317997987,-0.5193990377419624,0.102,0,-2.003379105597559,-1.1801182205256275,-2.4117656989815672,1.2336536853602629,-1.0208759862462062,0.388264905369038,0,0.9772778559465972,-5.375314849627513,0.6639249997634094,-1.7557087196035972,0.079,0.25419337691897415,0.134,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.52,0.002,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-1.6840526976933283,-5.275177846048345,0.8804919754232294,0.102,0,-2.1965863718935306,-1.0225194269056463,-7.8871237157867045,-3.053820220165274,0.7752711660053856,0.16800381487232008,0,-2.669447751305137,3.2184535351592896,-0.49063446795702237,0.39066352043178487,0.08,0.3328203966699439,0.142,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.001,0.56,0.001,0.012,0.001,-2.484622850092469,-0.04428848150748113,-1.1228586512698657,0.102,0,-1.790636972500403,-1.0871640648459655,0.9040564509569085,-0.6597756131237311,-1.0671639899446084,0.36152555836831346,1,-2.669447751305137,1.748111375508714,-2.5794444396594747,-0.21502700374880918,0.079,0.37914351598328344,0.138,0.0,60683.46630551615,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.001,0.001,0.051,0.001,0.56,0.103,0.171,0.148,3.8451930966592034,-5.275177846048345,-0.7659693781102013,0.606,0,-2.4330705022879595,-1.0137701292815988,0.6048858374684538,-2.509952903933111,1.6390444379174158,0.2718057183684057,0,-0.26074482009308814,-5.375314849627513,0.19758977591827342,-0.028800631570960036,0.092,0.26316882696099886,0.118,0.0,56499.62386646258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.52,0.003,0.001,0.001,0.302,0.001,0.001,0.019,0.001,-8.382784263630302,-5.275177846048345,-0.05266034517960276,0.102,0,-1.1680983143896668,-0.7841139219879596,-7.8871237157867045,1.8456052759116022,-0.9776252981677451,0.48520537458954355,0,-2.669447751305137,2.10149506694572,0.868045789268292,0.2209371836160239,0.079,0.4998810497309877,0.134,1.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.52,0.002,0.001,0.001,0.001,0.56,0.001,0.013,0.001,-0.5905752335590098,-5.275177846048345,2.003528200499553,0.098,1,5.023469432873002,1.9705617182058655,4.147528295177482,5.1419413778200695,-1.9669287563218671,0.7318695559362085,0,-0.5003180930885853,3.511028204562851,0.21744105336687078,2.979969044320629,0.078,0.9877244947936363,0.142,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.007,0.001,0.051,0.001,0.56,0.103,0.171,0.148,0.39854238532258845,-5.275177846048345,1.7546345520391582,0.095,1,0.9169134412802296,0.3486446225147115,-0.6723754833186082,3.8354360895007185,0.17591477314231518,0.09233012834412213,0,1.832208601078046,-0.17290552701434203,0.7411560823673798,0.6254153128481892,0.093,0.5220386460150747,0.194,1.0,64041.84247801502,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.008,0.001,0.001,0.001,0.56,0.002,0.018,0.001,0.7943409726671145,1.2242650274291589,-3.353169868337258,0.053,0,-3.798812687941414,-1.6756067440107647,-7.8871237157867045,-1.1904181346833507,1.4643773909617706,0.010076647137058536,0,-0.08007246967047332,2.913587359083979,0.20721376369011874,-0.06848338341858337,0.079,0.13090105992025158,0.138,0.0,47733.619789613746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.005,0.001,0.001,0.001,0.56,0.001,0.171,0.001,-8.382784263630302,-0.2441129602559489,-0.6799906642932766,0.606,0,-2.929097169950798,-1.2723683998654274,-7.8871237157867045,-0.19437295594702375,1.443518162938196,0.002406675040499639,0,-0.47033977775942654,-5.375314849627513,-0.20852109775932104,-1.3693518601086105,0.07,0.061304386919620264,0.14,0.0,35188.715419953216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.019,0.001,-8.382784263630302,-0.06904660044736433,-1.7459166509728585,0.606,1,1.7151863856334089,0.8532961815345174,0.3447506571546963,-0.47696080448505174,1.131875576457843,0.7740754244276089,0,-0.16011280122423482,-5.375314849627513,0.45856965560888724,-1.78359302215724,0.087,0.8126793466366319,0.138,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.012,0.001,0.001,0.001,0.001,0.001,0.02,0.148,-8.382784263630302,-1.5038816223903753,-3.353169868337258,0.102,0,-1.9920800402399248,-0.7455121960015335,3.0092681873216423,3.114350783450509,2.090847772073292,0.8404213643636897,0,-1.3435100693432054,2.2587142713978583,-0.8684177646360685,-0.11771206954511672,0.095,0.0006660815393358741,0.14,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.003,0.001,0.001,0.001,0.56,0.001,0.012,0.001,-8.382784263630302,-5.275177846048345,-0.4236820578367809,0.606,0,2.6865669417223548,1.3336174164193086,3.05871434142567,1.9638105597285946,1.3256261875957216,0.8293406879930341,0,0.6603037141113154,2.9620857940829657,0.9265265213466289,-0.03954225147327392,0.092,0.2258503354231674,0.14,1.0,58665.219029215565,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.52,0.006,0.102,0.001,0.001,0.56,0.001,0.019,0.001,-4.717766767729842,-0.29939003701039957,-3.353169868337258,0.102,0,-2.1458147209496308,-1.0886683560963573,-7.8871237157867045,-8.828360424519191,0.12400071205774699,0.5314527959423102,0,0.008027275372918695,3.4051498454709312,-0.04376222794228449,-0.6418931787077815,0.078,0.2855497488366633,0.142,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.003,0.102,0.001,0.302,0.001,0.001,0.011,0.001,0.19275143940723094,-5.275177846048345,1.5651393655771468,0.606,1,1.319992863182447,0.47965396852383757,4.403371743588416,1.1871847635773656,-0.23873414417960348,0.3973229817545419,0,-2.669447751305137,-5.375314849627513,-2.5794444396594747,1.0268407556799972,0.077,0.6445480484712741,0.134,1.0,53588.95715827163,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.001,0.56,0.001,0.019,0.001,-8.382784263630302,-5.275177846048345,0.4820979391751593,0.095,0,-1.099856879091509,-0.6757855690758994,-7.8871237157867045,-2.7091280109192204,-0.4234334443075032,0.002406675040499639,0,1.74508980153978,-5.375314849627513,-2.5794444396594747,0.5056483857668561,0.078,0.44915818557003356,0.14,0.0,58533.68920445549,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.001,0.001,0.001,0.001,0.56,0.001,0.014,0.001,-8.382784263630302,-5.275177846048345,-1.06992399589863,0.053,0,-6.097592763187105,-3.1892441868275694,-7.8871237157867045,-4.884524385064566,-1.7262404093997978,0.007963380910605791,0,1.4134226907073533,-0.11774363696240497,1.0751349176808709,-1.4057852300251539,0.078,0.006820809589329717,0.118,0.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.012,0.001,-8.382784263630302,-5.275177846048345,0.6615848208510963,0.606,0,-2.7196940565504164,-1.0696565175358983,-7.8871237157867045,-3.1951588665589927,2.2040396196799588,0.051973573804329244,1,-2.669447751305137,4.0622514181194775,-2.5794444396594747,-0.07765418205267136,0.095,0.20060657252196112,0.134,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.005,0.001,0.001,0.302,0.001,0.001,0.019,0.001,0.1964630089882886,-5.275177846048345,-0.5158193173884569,0.098,0,4.765611628406716,1.912628577835879,-7.8871237157867045,3.478846835541463,-1.5141232808454532,0.8899643344603078,0,0.3132545903055371,1.0813174965604726,-2.5794444396594747,-0.1059433550848828,0.087,0.9680372004657494,0.138,1.0,54857.6067479629,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.001,0.001,0.001,0.001,0.56,0.002,0.02,0.001,-8.382784263630302,-5.275177846048345,-3.353169868337258,0.102,0,-2.299275017099308,-1.2260543634288452,-4.160382431674574,-1.9896659587349383,-0.35238132945951883,0.11821642097809387,1,-2.669447751305137,3.0112627901723883,-1.3049023108636775,1.7388106687290874,0.095,0.3621626033184775,0.194,0.0,75279.67859764963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.006,0.001,0.001,0.001,0.56,0.001,0.014,0.148,-8.382784263630302,-5.275177846048345,-0.9682475027887483,0.102,0,-2.0610365949524803,-1.2181315797083623,-2.466692484330601,-2.9478456174646688,-1.1012549032234868,0.22525561645196196,0,2.0974161645214258,-5.375314849627513,-2.5794444396594747,0.24264035282019816,0.079,0.4368058551709512,0.118,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.52,0.002,0.001,0.001,0.001,0.56,0.103,0.171,0.148,4.100454665981017,0.09653872932530908,-0.6178784316962296,0.095,0,0.7048682076975674,0.2517835010553562,-7.8871237157867045,0.7783032698237836,0.19152703383770275,0.002406675040499639,0,1.2158749584555781,1.2191481638724089,1.2822165147920583,-0.5049232739601917,0.086,0.61483983354551,0.14,1.0,30913.8019069258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
